id,source,target,type,amount,amount_note,date_range,url,confidence,needs_human_review,matched_text
funds_program_scientific_research_org_massachusetts_general_hospital_2024-07,program_scientific_research,org_massachusetts_general_hospital,funds,177794,"$177,794",2024-07,,MEDIUM,False,Massachusetts General Hospital — Tuberculosis Vaccine Preclinical Development and Testing
funds_program_global_catastrophic_risks_capacity_building_org_bluedot_impact_2024-08,program_global_catastrophic_risks_capacity_building,org_bluedot_impact,funds,2468511,"$2,468,511",2024-08,,MEDIUM,False,BlueDot Impact — General Support (2024)
funds_program_scientific_research_org_university_of_dundee_2024-05,program_scientific_research,org_university_of_dundee,funds,1050000,"$1,050,000",2024-05,,MEDIUM,False,University of Dundee — StrepA Vaccine Research
funds_program_scientific_research_org_wits_health_consortium_2024-07,program_scientific_research,org_wits_health_consortium,funds,696742,"$696,742",2024-07,,MEDIUM,False,WITS Health Consortium — Tuberculosis Vaccine Preclinical Development and Testing
funds_program_biosecurity_pandemic_preparedness_org_university_of_utah_2024-07,program_biosecurity_pandemic_preparedness,org_university_of_utah,funds,427900,"$427,900",2024-07,,HIGH,False,University of Utah — Henipavirus Antivirals (2024)
funds_program_biosecurity_pandemic_preparedness_org_johns_hopkins_center_for_health_security_2024-06,program_biosecurity_pandemic_preparedness,inst_Johns_Hopkins_University,funds,86981,"$86,981",2024-06,,HIGH,False,John Hopkins Center for Health Security — Health Security Scholars (2024)
funds_program_biosecurity_pandemic_preparedness_org_rutgers_university_2024-06,program_biosecurity_pandemic_preparedness,inst_Rutgers_University,funds,400000,"$400,000",2024-06,,HIGH,False,Rutgers University — Global Discussions of Life Sciences Governance
funds_program_human_health_and_wellbeing_org_university_of_washington_2024-06,program_human_health_and_wellbeing,inst_University_of_Washington,funds,1025884,"$1,025,884",2024-06,,MEDIUM,False,University of Washington — Syphilis Vaccine Development (Lorenzo Giacani) (2024)
funds_program_scientific_research_org_mit_synthetic_neurobiology_group_2018-02,program_scientific_research,inst_Massachusetts_Institute_of_Technology,funds,3000000,"$3,000,000",2018-02,,MEDIUM,False,Massachusetts Institute of Technology — Synthetic Neurobiology Group (2018)
funds_program_scientific_research_org_mit_synthetic_neurobiology_group_2016-03,program_scientific_research,inst_Massachusetts_Institute_of_Technology,funds,2970000,"$2,970,000",2016-03,,MEDIUM,False,Massachusetts Institute of Technology — Synthetic Neurobiology Group
funds_program_biosecurity_pandemic_preparedness_org_effective_altruism_uk_2024-06,program_biosecurity_pandemic_preparedness,org_effective_altruism_uk,funds,7500,"$7,500",2024-06,,HIGH,False,Effective Altruism UK — Biosecurity Networking Event
funds_program_human_health_and_wellbeing_org_international_vaccine_institute_2024-06,program_human_health_and_wellbeing,org_international_vaccine_institute,funds,6600000,"$6,600,000",2024-06,,MEDIUM,False,International Vaccine Institute — Cholera Vaccine Phase II Trial
funds_program_global_catastrophic_risks_capacity_building_org_university_of_chicago_2024-04,program_global_catastrophic_risks_capacity_building,inst_University_of_Chicago,funds,301800,"$301,800",2024-04,,MEDIUM,False,University of Chicago — Existential Risk Laboratory Fellowship Program (2024)
funds_program_global_health_r_d_org_imperial_college_london_2024-05,program_global_health_r_d,inst_Imperial_College_London,funds,46524,"$46,524",2024-05,,MEDIUM,False,Imperial College London — Malaria Vaccine Research
funds_program_global_health_r_d_org_hospital_for_sick_children_2024-03,program_global_health_r_d,org_hospital_for_sick_children,funds,5684065,"$5,684,065",2024-03,,MEDIUM,False,Hospital for Sick Children – Malaria Vaccine Research and Preclinical Development
funds_program_biosecurity_pandemic_preparedness_org_mary_ann_liebert_inc_2024-02,program_biosecurity_pandemic_preparedness,org_mary_ann_liebert_inc,funds,50400,"$50,400",2024-02,,HIGH,False,"Mary Ann Liebert, Inc. — Open Source Biosafety Articles"
funds_program_science_supporting_biosecurity_and_pandemic_preparedness_org_ku_leuven_2024-04,program_science_supporting_biosecurity_and_pandemic_preparedness,org_ku_leuven,funds,3550000,"$3,550,000",2024-04,,HIGH,False,KU Leuven — Influenza Antiviral Research
funds_program_human_health_and_wellbeing_org_harvard_university_2024-02,program_human_health_and_wellbeing,inst_Harvard_University,funds,1597247,"$1,597,247",2024-02,,MEDIUM,False,Harvard University — CRISPR-Based Diagnostics for Febrile Diseases (2024)
funds_program_navigating_transformative_ai_org_futurehouse_2024-03,program_navigating_transformative_ai,org_futurehouse,funds,2946250,"$2,946,250",2024-03,,MEDIUM,False,FutureHouse — Benchmarks for Biology Research and Development
funds_program_global_catastrophic_risks_capacity_building_org_cambridge_biosecurity_hub_2024-03,program_global_catastrophic_risks_capacity_building,org_cambridge_biosecurity_hub,funds,11936,"$11,936",2024-03,,MEDIUM,False,Cambridge Biosecurity Hub – Biosecurity Course and Club Events (March 2024)
funds_program_global_aid_policy_org_pandemic_action_network_2024-02,program_global_aid_policy,org_pandemic_action_network,funds,300000,"$300,000",2024-02,,MEDIUM,False,Pandemic Action Network – European Commission Aid Advocacy
funds_program_global_health_r_d_org_international_aids_vaccine_initiative_2024-03,program_global_health_r_d,org_international_aids_vaccine_initiative,funds,796878,"$796,878",2024-03,,MEDIUM,False,International AIDS Vaccine Initiative – Samples for Tuberculosis Vaccine Trial
funds_program_human_health_and_wellbeing_org_fiocruz_2023-11,program_human_health_and_wellbeing,org_fiocruz,funds,165770,"$165,770",2023-11,,MEDIUM,False,Fiocruz — Ethical Protections for Potential Tuberculosis Vaccine Trial
funds_program_human_health_and_wellbeing_org_rutgers_university_2023-11,program_human_health_and_wellbeing,inst_Rutgers_University,funds,150416,"$150,416",2023-11,,MEDIUM,False,Rutgers University — Ethical Protections for Potential Tuberculosis Vaccine Trial
funds_program_biosecurity_pandemic_preparedness_org_biosecurity_fellowships_2023-01,program_biosecurity_pandemic_preparedness,org_biosecurity_fellowships,funds,520252,"$520,252",2023-01,,HIGH,False,Biosecurity Fellowships
funds_program_human_health_and_wellbeing_org_stanford_university_2024-02,program_human_health_and_wellbeing,inst_Stanford_University,funds,188478,"$188,478",2024-02,,MEDIUM,False,Stanford University — Ethical Protections for Potential Tuberculosis Vaccine Trial
funds_program_human_health_and_wellbeing_org_the_university_of_queensland_in_america_2023-11,program_human_health_and_wellbeing,org_the_university_of_queensland_in_america,funds,1969857,"$1,969,857",2023-11,,MEDIUM,False,The University of Queensland — StrepA Vaccine Research
funds_program_biosecurity_pandemic_preparedness_org_synonym_bio_2023-11,program_biosecurity_pandemic_preparedness,org_synonym_bio,funds,30000,"$30,000",2023-11,,HIGH,False,Synonym Bio — Food Production Research
funds_program_global_health_development_org_path_2023-03,program_global_health_development,org_path,funds,1591687,"$1,591,687",2023-03,,MEDIUM,False,PATH — Malaria Vaccine Trial (2022)
funds_program_scientific_research_org_international_vaccine_institute_2023-10,program_scientific_research,org_international_vaccine_institute,funds,3500000,"$3,500,000",2023-10,,MEDIUM,False,International Vaccine Institute — Hepatitis E Vaccine Trial (2023)
funds_program_global_health_wellbeing_org_international_vaccine_institute_2023-06,program_global_health_wellbeing,org_international_vaccine_institute,funds,3600492,"$3,600,492",2023-06,,MEDIUM,False,International Vaccine Institute — Strep A Vaccine Global Consortium
funds_program_biosecurity_pandemic_preparedness_org_exscientia_2023-09,program_biosecurity_pandemic_preparedness,org_exscientia,funds,2300000,"$2,300,000",2023-09,,HIGH,False,Exscientia — Agonists for Interferon Lambda
funds_program_biosecurity_pandemic_preparedness_org_convergent_research_2023-10,program_biosecurity_pandemic_preparedness,org_convergent_research,funds,400000,"$400,000",2023-10,,HIGH,False,Convergent Research — Biosecurity Projects
funds_program_global_catastrophic_risks_capacity_building_org_bluedot_impact_2023-07,program_global_catastrophic_risks_capacity_building,org_bluedot_impact,funds,1542364,"$1,542,364",2023-07,,MEDIUM,False,BlueDot Impact — General Support (July 2023)
funds_program_global_catastrophic_risks_capacity_building_org_bluedot_impact_2023-06,program_global_catastrophic_risks_capacity_building,org_bluedot_impact,funds,388890,"$388,890",2023-06,,MEDIUM,False,BlueDot Impact — General Support (2023)
funds_program_biosecurity_pandemic_preparedness_org_university_of_maryland_2023-09,program_biosecurity_pandemic_preparedness,inst_University_of_Maryland__College_Park,funds,286000,"$286,000",2023-09,,HIGH,False,University of Maryland — Policy Fellowship (September 2023)
funds_program_biosecurity_pandemic_preparedness_org_eradivir_2023-07,program_biosecurity_pandemic_preparedness,org_eradivir,funds,1000000,"$1,000,000",2023-07,,HIGH,False,Eradivir — Influenza Antiviral Drug
funds_program_human_health_and_wellbeing_org_university_of_bonn_2023-07,program_human_health_and_wellbeing,org_university_of_bonn,funds,2200000,"$2,200,000",2023-07,,MEDIUM,False,University of Bonn — Influenza Drug Development
funds_program_biosecurity_pandemic_preparedness_org_securebio_2023-08,program_biosecurity_pandemic_preparedness,inst_SecureBio,funds,570000,"$570,000",2023-08,,HIGH,False,SecureBio — Pathogen Early Warning Project
funds_program_biosecurity_pandemic_preparedness_org_council_on_strategic_risks_2023-05,program_biosecurity_pandemic_preparedness,org_council_on_strategic_risks,funds,326500,"$326,500",2023-05,,HIGH,False,Council on Strategic Risks — Biosecurity Fellowship
funds_program_global_health_development_org_gates_philanthropy_partners_2023-02,program_global_health_development,org_gates_philanthropy_partners,funds,40050000,"$40,050,000",2023-02,,MEDIUM,False,Gates Philanthropy Partners — Tuberculosis Vaccine Candidate
funds_program_global_health_development_org_gates_philanthropy_partners_2023-02_1,program_global_health_development,org_gates_philanthropy_partners,funds,25000000,"$25,000,000",2023-02,,MEDIUM,False,Gates Philanthropy Partners — Oral Cholera Vaccine Production
funds_program_human_health_and_wellbeing_org_international_vaccine_institute_2023-09,program_human_health_and_wellbeing,org_international_vaccine_institute,funds,742176,"$742,176",2023-09,,MEDIUM,False,International Vaccine Institute — Hepatitis E and Leptospirosis Study
funds_program_biosecurity_pandemic_preparedness_org_blueprint_biosecurity_2023-08,program_biosecurity_pandemic_preparedness,org_blueprint_biosecurity,funds,50000,"$50,000",2023-08,,HIGH,False,Blueprint Biosecurity — General Support (2023)
funds_program_human_health_and_wellbeing_org_university_of_washington_2023-10,program_human_health_and_wellbeing,inst_University_of_Washington,funds,355608,"$355,608",2023-10,,MEDIUM,False,University of Washington — HCV Vaccine Research
funds_program_human_health_and_wellbeing_org_university_of_amsterdam_2023-10,program_human_health_and_wellbeing,org_university_of_amsterdam,funds,3464862,"$3,464,862",2023-10,,MEDIUM,False,University of Amsterdam — HCV Vaccine Research
funds_program_human_health_and_wellbeing_org_university_of_edinburgh_2023-06,program_human_health_and_wellbeing,org_university_of_edinburgh,funds,357880,"$357,880",2023-06,,MEDIUM,False,University of Edinburgh — Syphilis Genome Sequencing
funds_program_biosecurity_pandemic_preparedness_org_world_health_organization_2023-07,program_biosecurity_pandemic_preparedness,org_world_health_organization,funds,900000,"$900,000",2023-07,,HIGH,False,World Health Organization — Responsible Life Sciences Research
funds_program_science_supporting_biosecurity_and_pandemic_preparedness_org_ryan_teo_publishing_fees_for_bwc_paper_2022-09,program_science_supporting_biosecurity_and_pandemic_preparedness,org_ryan_teo_publishing_fees_for_bwc_paper,funds,3600,"$3,600",2022-09,,HIGH,False,Ryan Teo — Publishing Fees for BWC Paper
funds_program_human_health_and_wellbeing_org_university_of_texas_medical_branch_2023-06,program_human_health_and_wellbeing,org_university_of_texas_medical_branch,funds,200000,"$200,000",2023-06,,MEDIUM,False,University of Texas Medical Branch — Nucleic Acid Antiviral Testing
funds_program_biosecurity_pandemic_preparedness_org_rand_corporation_2023-05,program_biosecurity_pandemic_preparedness,inst_RAND_Corporation,funds,16500000,"$16,500,000",2023-05,,HIGH,False,RAND Corporation — Biosecurity Policy
funds_program_biosecurity_pandemic_preparedness_org_university_of_birmingham_2023-05,program_biosecurity_pandemic_preparedness,org_university_of_birmingham,funds,75000,"$75,000",2023-05,,HIGH,False,University of Birmingham — Biological Threat Detection Research
funds_program_transformative_basic_science_org_life_sciences_research_foundation_2023-05,program_transformative_basic_science,org_life_sciences_research_foundation,funds,401750,"$401,750",2023-05,,MEDIUM,False,Life Sciences Research Foundation — Postdoctoral Fellowships (2023)
funds_program_biosecurity_pandemic_preparedness_org_johns_hopkins_center_for_health_security_2023-05,program_biosecurity_pandemic_preparedness,inst_Johns_Hopkins_University,funds,381220,"$381,220",2023-05,,HIGH,False,Johns Hopkins Center for Health Security — Health Security Scholars
funds_program_science_supporting_biosecurity_and_pandemic_preparedness_org_csiro_2023-05,program_science_supporting_biosecurity_and_pandemic_preparedness,org_csiro,funds,778886,"$778,886",2023-05,,HIGH,False,CSIRO — Henipavirus Research
funds_program_biosecurity_pandemic_preparedness_org_nuclear_threat_initiative_2023-04,program_biosecurity_pandemic_preparedness,org_nuclear_threat_initiative,funds,7831500,"$7,831,500",2023-04,,HIGH,False,Nuclear Threat Initiative — Biosecurity Program Support (2023)
funds_program_science_supporting_biosecurity_and_pandemic_preparedness_org_viroclinics_biosciences_2018-11,program_science_supporting_biosecurity_and_pandemic_preparedness,org_viroclinics_biosciences,funds,421969,"$421,969",2018-11,,HIGH,False,Viroclinics Biosciences — Broad-Spectrum Antivirals
funds_program_global_catastrophic_risks_capacity_building_org_university_of_chicago_2023-05,program_global_catastrophic_risks_capacity_building,inst_University_of_Chicago,funds,285000,"$285,000",2023-05,,MEDIUM,False,University of Chicago — Existential Risk Laboratory Fellowship Program (2023)
funds_program_biosecurity_pandemic_preparedness_org_johns_hopkins_center_for_health_security_2023-03,program_biosecurity_pandemic_preparedness,inst_Johns_Hopkins_University,funds,10000000,"$10,000,000",2023-03,,HIGH,False,"Johns Hopkins Center for Health Security — Biosecurity, Global Health Security, and Global Catastrophic Risks (2023)"
funds_program_science_supporting_biosecurity_and_pandemic_preparedness_org_evotec_2023-03,program_science_supporting_biosecurity_and_pandemic_preparedness,org_evotec,funds,1830588,"$1,830,588",2023-03,,HIGH,False,Evotec — Henipavirus Antivirals
funds_program_biosecurity_pandemic_preparedness_org_charity_entrepreneurship_2023-04,program_biosecurity_pandemic_preparedness,org_charity_entrepreneurship,funds,250000,"$250,000",2023-04,,HIGH,False,Charity Entrepreneurship — Health Security Organizations
funds_program_biosecurity_pandemic_preparedness_org_stanford_university_2023-03,program_biosecurity_pandemic_preparedness,inst_Stanford_University,funds,198000,"$198,000",2023-03,,HIGH,False,Stanford University — Biosecurity Workshop
funds_program_global_catastrophic_risks_capacity_building_org_principles_of_intelligent_behavior_in_biological_and_social__2023-03,program_global_catastrophic_risks_capacity_building,org_principles_of_intelligent_behavior_in_biological_and_social_,funds,239000,"$239,000",2023-03,,MEDIUM,False,PIBBSS — AI Safety Summer Fellowship (2023)
funds_program_biosecurity_pandemic_preparedness_org_byron_cohen_biosecurity_community_building_2023-01,program_biosecurity_pandemic_preparedness,org_byron_cohen_biosecurity_community_building,funds,2264,"$2,264",2023-01,,HIGH,False,Byron Cohen — Biosecurity Community Building
funds_program_biosecurity_pandemic_preparedness_org_jake_pencharz_metagenomic_sequencing_research_2023-01,program_biosecurity_pandemic_preparedness,org_jake_pencharz_metagenomic_sequencing_research,funds,12900,"$12,900",2023-01,,HIGH,False,Jake Pencharz — Metagenomic Sequencing Research
funds_program_biosecurity_pandemic_preparedness_org_alvea_2022-10,program_biosecurity_pandemic_preparedness,org_alvea,funds,1250000,"$1,250,000",2022-10,,HIGH,False,Alvea — Drug Development Acceleration (October 2022)
funds_program_biosecurity_pandemic_preparedness_org_securebio_2022-11,program_biosecurity_pandemic_preparedness,inst_SecureBio,funds,1420937,"$1,420,937",2022-11,,HIGH,False,SecureBio — Biosecurity Research
funds_program_biosecurity_pandemic_preparedness_org_oliver_crook_travel_grant_for_biological_attribution_event_2023-01,program_biosecurity_pandemic_preparedness,org_oliver_crook_travel_grant_for_biological_attribution_event,funds,4553,"$4,553",2023-01,,HIGH,False,Oliver Crook — Travel Grant for Biological Attribution Event
funds_program_human_health_and_wellbeing_org_foundation_for_professional_development_fund_2022-12,program_human_health_and_wellbeing,org_foundation_for_professional_development_fund,funds,229080,"$229,080",2022-12,,MEDIUM,False,Foundation for Professional Development Fund — Syphilis Genome Sequencing
funds_program_human_health_and_wellbeing_org_university_of_southern_california_2022-12,program_human_health_and_wellbeing,org_university_of_southern_california,funds,90000,"$90,000",2022-12,,MEDIUM,False,University of Southern California — Syphilis Genome Sequencing
funds_program_biosecurity_pandemic_preparedness_org_harvard_university_2023-01,program_biosecurity_pandemic_preparedness,inst_Harvard_University,funds,190000,"$190,000",2023-01,,HIGH,False,Harvard University — Center for Communicable Disease Dynamics
funds_program_biosecurity_pandemic_preparedness_org_tyler_whitmer_scoping_work_for_biosecurity_legal_research_2022-12,program_biosecurity_pandemic_preparedness,org_tyler_whitmer_scoping_work_for_biosecurity_legal_research,funds,125000,"$125,000",2022-12,,HIGH,False,Tyler Whitmer — Scoping Work for Biosecurity Legal Research
funds_program_biosecurity_pandemic_preparedness_org_massachusetts_institute_of_technology_media_lab_2022-12,program_biosecurity_pandemic_preparedness,inst_Massachusetts_Institute_of_Technology,funds,2648881,"$2,648,881",2022-12,,HIGH,False,Massachusetts Institute of Technology Media Lab — Biosecurity Research (2022)
funds_program_biosecurity_pandemic_preparedness_org_longview_philanthropy_2023-02,program_biosecurity_pandemic_preparedness,org_longview_philanthropy,funds,165000,"$165,000",2023-02,,HIGH,False,Longview Philanthropy — Far-UVC Event (2023)
funds_program_biosecurity_pandemic_preparedness_org_alvea_2022-05,program_biosecurity_pandemic_preparedness,org_alvea,funds,5000000,"$5,000,000",2022-05,,HIGH,False,Alvea — DNA Vaccine Platform
funds_program_biosecurity_pandemic_preparedness_org_open_philanthropy_technology_policy_fellowship_2022_2022-01,program_biosecurity_pandemic_preparedness,org_open_philanthropy_technology_policy_fellowship_2022,funds,2869940,"$2,869,940",2022-01,,HIGH,False,Open Philanthropy Technology Policy Fellowship (2022)
funds_program_biosecurity_pandemic_preparedness_org_scholarship_various_2022-11,program_biosecurity_pandemic_preparedness,org_scholarship_various,funds,352312,"$352,312",2022-11,,HIGH,False,Open Philanthropy Biosecurity Scholarships (2023)
funds_program_biosecurity_pandemic_preparedness_org_university_of_oxford_2023-01,program_biosecurity_pandemic_preparedness,inst_University_of_Oxford,funds,40000,"$40,000",2023-01,,HIGH,False,University of Oxford — Genetic Engineering Attribution
funds_program_science_supporting_biosecurity_and_pandemic_preparedness_org_national_animal_disease_center_2022-05,program_science_supporting_biosecurity_and_pandemic_preparedness,org_national_animal_disease_center,funds,181749,"$181,749",2022-05,,HIGH,False,National Animal Disease Center — Universal Influenza Antiviral Testing
funds_program_human_health_and_wellbeing_org_translational_health_science_and_technology_institute_2022-08,program_human_health_and_wellbeing,org_translational_health_science_and_technology_institute,funds,1020475,"$1,020,475",2022-08,,MEDIUM,False,Translational Health Science and Technology Institute — Henipavirus Antivirals
funds_program_biosecurity_pandemic_preparedness_org_cate_hall_self_study_for_career_transition_2021-12,program_biosecurity_pandemic_preparedness,org_cate_hall_self_study_for_career_transition,funds,25000,"$25,000",2021-12,,HIGH,False,Cate Hall — Self-Study for Career Transition
funds_program_biosecurity_pandemic_preparedness_org_longview_philanthropy_2022-11,program_biosecurity_pandemic_preparedness,org_longview_philanthropy,funds,60000,"$60,000",2022-11,,HIGH,False,Longview Philanthropy — Far-UVC Event (2022)
funds_program_biosecurity_pandemic_preparedness_org_andrew_szanton_operation_warp_speed_memoir_2022-12,program_biosecurity_pandemic_preparedness,org_andrew_szanton_operation_warp_speed_memoir,funds,75000,"$75,000",2022-12,,HIGH,False,Andrew Szanton — Operation Warp Speed Memoir
funds_program_science_supporting_biosecurity_and_pandemic_preparedness_org_icahn_school_of_medicine_at_mount_sinai_2021-12,program_science_supporting_biosecurity_and_pandemic_preparedness,inst_Icahn_School_of_Medicine_at_Mount_Sinai,funds,100000,"$100,000",2021-12,,HIGH,False,Icahn School of Medicine at Mount Sinai — Bat Cell Line Research
funds_program_science_supporting_biosecurity_and_pandemic_preparedness_org_harvard_university_2022-01,program_science_supporting_biosecurity_and_pandemic_preparedness,inst_Harvard_University,funds,2500000,"$2,500,000",2022-01,,HIGH,False,Harvard University — Antiviral Research (2022)
funds_program_biosecurity_pandemic_preparedness_org_council_on_strategic_risks_2022-09,program_biosecurity_pandemic_preparedness,org_council_on_strategic_risks,funds,2898350,"$2,898,350",2022-09,,HIGH,False,Council on Strategic Risks — Biosecurity Fellowships and Policy Work
funds_program_human_health_and_wellbeing_org_harvard_university_2021-12,program_human_health_and_wellbeing,inst_Harvard_University,funds,600213,"$600,213",2021-12,,MEDIUM,False,Harvard University — CRISPR-Based Diagnostics for Febrile Diseases
funds_program_science_supporting_biosecurity_and_pandemic_preparedness_org_stanford_university_2021-09,program_science_supporting_biosecurity_and_pandemic_preparedness,inst_Stanford_University,funds,200000,"$200,000",2021-09,,HIGH,False,Stanford University — Pandemic Preparedness Center
funds_program_biosecurity_pandemic_preparedness_org_nuclear_threat_initiative_2021-12,program_biosecurity_pandemic_preparedness,org_nuclear_threat_initiative,funds,1250000,"$1,250,000",2021-12,,HIGH,False,Nuclear Threat Initiative — Global Catastrophic Biological Risk Reduction (2021)
funds_program_biosecurity_pandemic_preparedness_org_chelsea_liang_biosecurity_policy_in_australia_2022-12,program_biosecurity_pandemic_preparedness,org_chelsea_liang_biosecurity_policy_in_australia,funds,31099,"$31,099",2022-12,,HIGH,False,Chelsea Liang — Biosecurity Policy in Australia
funds_program_biosecurity_pandemic_preparedness_org_helena_2022-11,program_biosecurity_pandemic_preparedness,org_helena,funds,500000,"$500,000",2022-11,,HIGH,False,Helena — Health Security Policy
funds_program_biosecurity_pandemic_preparedness_org_travel_grants_for_the_biological_weapons_convention_review_c_2022-10,program_biosecurity_pandemic_preparedness,org_travel_grants_for_the_biological_weapons_convention_review_c,funds,48032,"$48,032",2022-10,,HIGH,False,Travel Grants for the Biological Weapons Convention Review Conference (2022)
funds_program_biosecurity_pandemic_preparedness_org_johns_hopkins_center_for_health_security_2022-09,program_biosecurity_pandemic_preparedness,inst_Johns_Hopkins_University,funds,3908161,"$3,908,161",2022-09,,HIGH,False,Johns Hopkins Center for Health Security — Educational Degree Program
funds_program_human_health_and_wellbeing_org_university_of_georgia_2022-09,program_human_health_and_wellbeing,inst_University_of_Georgia,funds,2776791,"$2,776,791",2022-09,,MEDIUM,False,University of Georgia — Malaria Vaccine Research
funds_program_global_catastrophic_risks_capacity_building_org_bluedot_impact_2022-06,program_global_catastrophic_risks_capacity_building,org_bluedot_impact,funds,2009000,"$2,009,000",2022-06,,MEDIUM,False,BlueDot Impact — General Support
funds_program_biosecurity_pandemic_preparedness_org_wilton_park_2022-09,program_biosecurity_pandemic_preparedness,org_wilton_park,funds,47722,"$47,722",2022-09,,HIGH,False,Wilton Park — Biological Weapons Convention Retreat
funds_program_science_supporting_biosecurity_and_pandemic_preparedness_org_university_of_utah_2022-10,program_science_supporting_biosecurity_and_pandemic_preparedness,org_university_of_utah,funds,385000,"$385,000",2022-10,,HIGH,False,University of Utah — Henipavirus Antivirals
funds_program_biosecurity_pandemic_preparedness_org_columbia_university_2022-06,program_biosecurity_pandemic_preparedness,inst_Columbia_University,funds,3200000,"$3,200,000",2022-06,,HIGH,False,Columbia University — Far-UVC Sterilization Research
funds_program_navigating_transformative_ai_org_applied_research_laboratory_for_intelligence_and_security_2021-07,program_navigating_transformative_ai,org_applied_research_laboratory_for_intelligence_and_security,funds,70000,"$70,000",2021-07,,MEDIUM,False,Applied Research Laboratory for Intelligence and Security — Report on Security Clearances
funds_program_biosecurity_pandemic_preparedness_org_funding_for_projects_to_estimate_biological_risk_2022-07,program_biosecurity_pandemic_preparedness,org_funding_for_projects_to_estimate_biological_risk,funds,1391169,"$1,391,169",2022-07,,HIGH,False,Funding for Projects to Estimate Biological Risk
funds_program_human_health_and_wellbeing_org_yale_university_2022-09,program_human_health_and_wellbeing,inst_Yale_University,funds,257193,"$257,193",2022-09,,MEDIUM,False,Yale University — Malaria Vaccine Research (2022)
funds_program_biosecurity_pandemic_preparedness_org_centre_for_effective_altruism_2022-08,program_biosecurity_pandemic_preparedness,org_centre_for_effective_altruism,funds,5318000,"$5,318,000",2022-08,,HIGH,False,Centre for Effective Altruism — Biosecurity Coworking Space
funds_program_biosecurity_pandemic_preparedness_org_bipartisan_commission_on_biodefense_2022-07,program_biosecurity_pandemic_preparedness,org_bipartisan_commission_on_biodefense,funds,5200000,"$5,200,000",2022-07,,HIGH,False,Bipartisan Commission on Biodefense — General Support (2022)
funds_program_human_health_and_wellbeing_org_yale_university_2022-08,program_human_health_and_wellbeing,inst_Yale_University,funds,316000,"$316,000",2022-08,,MEDIUM,False,Yale University — Helminth Vaccine Research
funds_program_human_health_and_wellbeing_org_university_of_maine_2022-08,program_human_health_and_wellbeing,org_university_of_maine,funds,500000,"$500,000",2022-08,,MEDIUM,False,University of Maine — Biofilm-Resistant Catheters
funds_program_biosecurity_pandemic_preparedness_org_bipartisan_commission_on_biodefense_2021-12,program_biosecurity_pandemic_preparedness,org_bipartisan_commission_on_biodefense,funds,1350000,"$1,350,000",2021-12,,HIGH,False,Bipartisan Commission on Biodefense — General Support (2021)
funds_program_biosecurity_pandemic_preparedness_org_biosecure_ltd_2022-07,program_biosecurity_pandemic_preparedness,org_biosecure_ltd,funds,155714,"$155,714",2022-07,,HIGH,False,Biosecure — Biological Weapons Convention Verification Workshop
funds_program_biosecurity_pandemic_preparedness_org_convergent_research_2022-06,program_biosecurity_pandemic_preparedness,org_convergent_research,funds,250000,"$250,000",2022-06,,HIGH,False,Convergent Research — Sequencing Roadmap
funds_program_human_health_and_wellbeing_org_international_vaccine_institute_2022-01,program_human_health_and_wellbeing,org_international_vaccine_institute,funds,4000000,"$4,000,000",2022-01,,MEDIUM,False,International Vaccine Institute — Hepatitis E Vaccine Trial
funds_program_biosecurity_pandemic_preparedness_org_centre_for_effective_altruism_2022-05,program_biosecurity_pandemic_preparedness,org_centre_for_effective_altruism,funds,77000,"$77,000",2022-05,,HIGH,False,Centre for Effective Altruism — Research Assistant for Jonas Sandbrink
funds_program_biosecurity_pandemic_preparedness_org_beri_berkeley_existential_risk_initiative_2021-11,program_biosecurity_pandemic_preparedness,org_beri_berkeley_existential_risk_initiative,funds,451571,"$451,571",2021-11,,HIGH,False,Berkeley Existential Risk Initiative — Sculpting Evolution Collaboration
funds_program_human_health_and_wellbeing_org_university_of_connecticut_health_center_2022-01,program_human_health_and_wellbeing,org_university_of_connecticut_health_center,funds,4563250,"$4,563,250",2022-01,,MEDIUM,False,University of Connecticut Health Center — Syphilis Vaccine Development
funds_program_human_health_and_wellbeing_org_university_of_washington_2021-12,program_human_health_and_wellbeing,inst_University_of_Washington,funds,283539,"$283,539",2021-12,,MEDIUM,False,University of Washington — Syphilis Vaccine Development (David Baker and Neil King)
funds_program_human_health_and_wellbeing_org_flanders_institute_of_biotechnology_2022-06,program_human_health_and_wellbeing,org_flanders_institute_of_biotechnology,funds,731828,"$731,828",2022-06,,MEDIUM,False,Flanders Institute of Biotechnology — Syphilis Vaccine Research
funds_program_human_health_and_wellbeing_org_university_of_science_technical_and_technologies_de_bamako_2021-08,program_human_health_and_wellbeing,org_university_of_science_technical_and_technologies_de_bamako,funds,754845,"$754,845",2021-08,,MEDIUM,False,University Of Science Technical And Technologies De Bamako — Malaria Vaccine Clinical Trial (Alassane Dicko)
funds_program_human_health_and_wellbeing_org_institut_des_sciences_et_techniques_bobo_dioulasso_2021-08,program_human_health_and_wellbeing,org_institut_des_sciences_et_techniques_bobo_dioulasso,funds,631162,"$631,162",2021-08,,MEDIUM,False,"Institut des Sciences et Techniques, Bobo-Dioulasso — Malaria Vaccine Clinical Trial (Jean Bosco Ouedraogo)"
